customer_id,signup_date,tenure_months,age,region,plan_tier,monthly_fee_cad,num_products,avg_monthly_balance_cad,balance_trend,monthly_txn_count,app_logins_monthly,days_since_last_login,support_contacts_6mo,has_external_bank_link,referral_source,churned
CUST00735,2019-01-29,65,37,British Columbia,Premium,19.99,3,7403.79,declining,33,24,13,0,1,Social Media,0
CUST00736,2023-04-08,14,24,Ontario,Standard,9.99,1,2041.18,growing,25,12,3,0,0,App Store,0
CUST00737,2023-05-08,13,27,British Columbia,Premium,19.99,4,6745.36,stable,23,30,0,0,0,App Store,0
CUST00738,2020-07-22,47,34,British Columbia,Standard,9.99,3,36.07,stable,19,16,21,0,0,Paid Ad,0
CUST00739,2020-12-19,42,34,Quebec,Standard,9.99,1,815.1,declining,17,7,2,1,1,Social Media,1
CUST00740,2023-07-07,11,35,Ontario,Free,0.0,1,1208.88,growing,10,8,42,0,1,Friend Referral,0
CUST00741,2022-01-13,29,21,Ontario,Standard,9.99,2,2279.76,declining,12,12,13,0,0,Friend Referral,0
CUST00742,2023-08-06,10,41,Ontario,Premium,19.99,3,255.36,stable,42,23,1,3,0,Friend Referral,0
CUST00743,2022-04-13,26,24,Ontario,Standard,9.99,1,1659.32,growing,10,12,3,2,1,Organic,0
CUST00744,2018-09-01,70,25,Other,Standard,9.99,1,473.04,stable,14,11,14,0,0,App Store,0
CUST00745,2022-09-10,21,35,Other,Premium,19.99,2,147.04,stable,23,18,6,1,1,Social Media,0
CUST00746,2023-12-04,6,28,Other,Standard,9.99,1,817.56,stable,17,10,11,0,1,Social Media,0
CUST00747,2021-07-17,35,33,Ontario,Standard,9.99,1,786.74,declining,8,19,24,1,1,App Store,1
CUST00748,2019-12-25,54,18,Ontario,Standard,9.99,3,5137.92,declining,28,15,23,1,0,Paid Ad,0
CUST00749,2023-04-08,14,32,Other,Standard,9.99,1,1080.33,stable,14,10,17,3,1,App Store,0
CUST00750,2024-05-02,1,32,Other,Free,0.0,2,803.92,declining,6,7,32,2,0,Organic,1
CUST00751,2021-11-14,31,27,Ontario,Standard,9.99,2,48.93,growing,14,13,3,3,1,Social Media,0
CUST00752,2022-12-09,18,18,Quebec,Standard,9.99,3,731.56,growing,11,9,2,3,1,Social Media,0
CUST00753,2022-12-09,18,29,Ontario,Standard,9.99,1,2194.38,declining,17,10,24,4,0,Paid Ad,0
CUST00754,2023-10-05,8,30,Alberta,Standard,9.99,2,4430.19,declining,20,8,5,1,0,Social Media,0
CUST00755,2020-04-23,50,28,Ontario,Standard,9.99,2,592.52,growing,20,11,10,4,1,Paid Ad,0
CUST00756,2023-11-04,7,18,Alberta,Free,0.0,1,136.5,stable,6,6,20,1,0,Paid Ad,0
CUST00757,2023-10-05,8,42,Ontario,Standard,9.99,2,1803.4,declining,14,13,7,1,1,App Store,1
CUST00758,2024-03-03,3,26,British Columbia,Free,0.0,1,488.94,growing,8,7,2,3,1,Organic,0
CUST00759,2023-09-05,9,29,Ontario,Standard,9.99,1,1012.36,growing,19,15,17,3,0,Organic,1
CUST00760,2024-02-02,4,18,British Columbia,Premium,19.99,2,6990.42,stable,29,25,25,0,1,App Store,0
CUST00761,2023-02-07,16,42,British Columbia,Standard,9.99,1,4843.54,declining,19,12,0,1,1,App Store,1
CUST00762,2024-02-02,4,27,Quebec,Standard,9.99,2,5410.19,declining,20,18,12,3,1,Paid Ad,0
CUST00763,2021-06-17,36,31,Ontario,Free,0.0,2,144.23,declining,8,7,9,1,0,Social Media,0
CUST00764,2021-12-14,30,38,Quebec,Free,0.0,1,253.52,stable,5,9,4,1,1,Friend Referral,1
CUST00765,2018-12-30,66,26,Ontario,Standard,9.99,2,232.58,stable,22,15,2,2,0,Friend Referral,0
CUST00766,2023-02-07,16,37,Ontario,Free,0.0,2,1061.17,growing,11,0,3,1,1,Social Media,0
CUST00767,2019-07-28,59,18,Quebec,Standard,9.99,3,48.13,declining,19,9,19,4,0,Friend Referral,0
CUST00768,2022-04-13,26,34,Ontario,Free,0.0,2,1117.47,stable,6,5,11,1,1,Friend Referral,0
CUST00769,2022-01-13,29,42,Other,Premium,19.99,4,1283.78,stable,34,21,59,2,0,Social Media,1
CUST00770,2018-09-01,70,26,Alberta,Standard,9.99,2,2505.96,declining,18,12,4,0,1,Social Media,1
CUST00771,2020-01-24,53,38,Quebec,Free,0.0,2,584.4,growing,16,6,47,2,1,Social Media,1
CUST00772,2020-09-20,45,43,Ontario,Premium,19.99,3,1159.05,declining,22,28,10,1,1,Social Media,0
CUST00773,2022-04-13,26,29,Ontario,Free,0.0,2,143.84,stable,9,9,2,3,1,Social Media,0
CUST00774,2024-05-02,1,28,Other,Free,0.0,2,382.99,stable,5,4,2,0,1,Social Media,0
CUST00775,2022-09-10,21,24,Ontario,Standard,9.99,3,1038.92,growing,18,11,14,1,1,Paid Ad,0
CUST00776,2022-02-12,28,27,Alberta,Standard,9.99,1,725.87,declining,14,7,26,1,1,App Store,0
CUST00777,2019-06-28,60,25,Ontario,Standard,9.99,1,2294.51,declining,21,17,20,1,1,App Store,0
CUST00778,2024-05-02,1,24,Ontario,Free,0.0,2,441.83,growing,10,3,15,2,0,Social Media,1
CUST00779,2021-09-15,33,39,Quebec,Standard,9.99,1,2365.84,growing,20,13,2,0,1,Organic,1
CUST00780,2022-12-09,18,25,Other,Free,0.0,1,322.25,declining,11,6,1,2,1,App Store,0
CUST00781,2022-11-09,19,32,Ontario,Free,0.0,2,788.24,growing,7,7,0,0,1,Organic,0
CUST00782,2023-09-05,9,31,Ontario,Premium,19.99,4,4779.17,stable,23,17,1,0,1,Friend Referral,0
CUST00783,2019-08-27,58,41,Quebec,Standard,9.99,2,367.61,stable,23,12,21,2,1,Social Media,0
CUST00784,2023-11-04,7,27,Ontario,Free,0.0,2,381.71,declining,5,3,33,0,1,Social Media,1
CUST00785,2020-06-22,48,33,Ontario,Standard,9.99,2,1327.39,stable,21,10,4,2,0,App Store,0
CUST00786,2018-12-30,66,36,Ontario,Free,0.0,2,15.93,stable,9,7,23,2,0,App Store,0
CUST00787,2023-09-05,9,41,British Columbia,Premium,19.99,4,1172.82,declining,36,19,3,1,0,Paid Ad,1
CUST00788,2023-08-06,10,27,Quebec,Free,0.0,2,501.11,growing,9,4,4,1,1,Paid Ad,1
CUST00789,2024-05-02,1,26,Other,Free,0.0,2,272.25,growing,7,7,3,1,0,Friend Referral,0
CUST00790,2022-05-13,25,23,Ontario,Standard,9.99,2,1270.85,growing,15,14,0,6,1,Social Media,0
CUST00791,2023-01-08,17,46,Ontario,Standard,9.99,2,1227.96,declining,13,16,3,2,0,Organic,1
CUST00792,2022-03-14,27,40,British Columbia,Standard,9.99,1,8226.14,stable,23,18,7,0,0,Friend Referral,0
CUST00793,2022-10-10,20,30,Ontario,Free,0.0,2,767.41,growing,6,2,7,1,1,Social Media,1
CUST00794,2023-09-05,9,44,Ontario,Free,0.0,2,102.5,stable,5,3,5,1,1,App Store,1
CUST00795,2022-04-13,26,30,Quebec,Standard,9.99,3,767.22,stable,18,10,10,1,0,Friend Referral,0
CUST00796,2023-05-08,13,36,Ontario,Free,0.0,2,852.74,declining,12,1,7,1,1,Friend Referral,0
CUST00797,2023-12-04,6,31,Quebec,Premium,19.99,2,8129.34,growing,36,19,52,1,0,Friend Referral,0
CUST00798,2023-04-08,14,33,Other,Free,0.0,1,185.82,stable,6,7,24,3,1,Social Media,1
CUST00799,2022-11-09,19,33,Alberta,Standard,9.99,3,398.9,stable,22,14,40,2,0,App Store,0
CUST00800,2022-09-10,21,28,Ontario,Standard,9.99,2,1557.16,growing,25,7,12,0,1,App Store,0
CUST00801,2024-05-02,1,38,British Columbia,Free,0.0,2,191.55,declining,9,6,17,2,0,Friend Referral,1
CUST00802,2022-02-12,28,36,British Columbia,Standard,9.99,1,2623.39,growing,25,9,2,2,1,App Store,0
CUST00803,2019-07-28,59,38,Alberta,Premium,19.99,2,4382.13,stable,30,32,20,2,0,Social Media,0
CUST00804,2021-08-16,34,33,Other,Free,0.0,2,57.27,declining,11,6,4,1,1,Paid Ad,0
CUST00805,2023-08-06,10,24,Alberta,Premium,19.99,2,14640.59,stable,36,26,2,1,0,Social Media,0
CUST00806,2021-11-14,31,42,British Columbia,Standard,9.99,2,1436.83,growing,11,13,0,2,1,App Store,0
CUST00807,2018-10-31,68,29,Ontario,Free,0.0,1,123.57,declining,8,5,9,5,1,App Store,0
CUST00808,2022-06-12,24,33,Other,Standard,9.99,1,1098.74,growing,15,13,5,1,1,Organic,1
CUST00809,2018-08-02,71,35,Alberta,Free,0.0,2,162.17,stable,13,5,64,1,1,Paid Ad,0
CUST00810,2021-10-15,32,33,Alberta,Standard,9.99,3,599.62,declining,20,8,4,1,1,Paid Ad,1
CUST00811,2021-11-14,31,37,Ontario,Standard,9.99,3,144.62,declining,19,9,30,1,1,Friend Referral,0
CUST00812,2022-02-12,28,38,British Columbia,Premium,19.99,4,1619.79,stable,34,27,5,3,1,App Store,0
CUST00813,2021-12-14,30,29,Ontario,Premium,19.99,2,551.01,growing,39,23,20,1,1,Paid Ad,0
CUST00814,2020-04-23,50,42,Other,Standard,9.99,2,592.52,declining,16,4,16,1,1,Organic,0
CUST00815,2020-02-23,52,29,Other,Standard,9.99,3,2601.77,growing,15,12,12,1,0,Paid Ad,1
CUST00816,2022-07-12,23,33,Ontario,Free,0.0,1,736.24,growing,6,7,8,2,0,Friend Referral,0
CUST00817,2022-06-12,24,28,Quebec,Standard,9.99,2,503.98,declining,18,20,16,2,1,App Store,0
CUST00818,2019-10-26,56,26,Ontario,Free,0.0,2,459.85,stable,12,6,7,0,1,Friend Referral,0
CUST00819,2023-05-08,13,38,Ontario,Standard,9.99,2,1149.39,growing,13,12,11,0,1,Friend Referral,0
CUST00820,2023-09-05,9,52,Ontario,Standard,9.99,3,2443.48,stable,13,10,13,0,0,App Store,0
CUST00821,2022-09-10,21,28,Ontario,Free,0.0,1,1364.01,growing,9,6,4,0,1,Friend Referral,1
CUST00822,2021-10-15,32,39,Ontario,Free,0.0,2,4.3,growing,15,6,6,1,1,Social Media,0
CUST00823,2021-10-15,32,28,Ontario,Standard,9.99,1,1821.59,growing,11,11,0,3,0,Friend Referral,1
CUST00824,2023-04-08,14,30,Alberta,Standard,9.99,1,29.96,declining,21,7,28,1,1,Friend Referral,1
CUST00825,2023-02-07,16,43,Ontario,Standard,9.99,1,870.44,declining,17,16,21,1,1,Social Media,0
CUST00826,2022-06-12,24,23,Alberta,Standard,9.99,1,308.78,stable,15,13,3,1,0,Organic,0
CUST00827,2024-04-02,2,21,British Columbia,Standard,9.99,1,5170.79,growing,14,7,6,1,1,Social Media,0
CUST00828,2023-05-08,13,30,Alberta,Standard,9.99,2,219.66,stable,9,9,8,1,1,Social Media,1
CUST00829,2024-03-03,3,35,Alberta,Free,0.0,1,2400.52,stable,8,13,6,0,0,Social Media,0
CUST00830,2021-08-16,34,34,Ontario,Free,0.0,2,128.66,stable,6,5,24,1,0,Friend Referral,1
CUST00831,2023-08-06,10,33,Ontario,Standard,9.99,1,3751.0,declining,19,13,19,3,0,Friend Referral,1
CUST00832,2019-05-29,61,31,Ontario,Standard,9.99,3,737.98,stable,24,6,21,1,0,Social Media,0
CUST00833,2018-10-31,68,36,British Columbia,Free,0.0,1,891.18,stable,6,10,35,3,1,Organic,0
CUST00834,2023-09-05,9,18,Ontario,Standard,9.99,3,78.76,declining,19,8,13,1,0,Friend Referral,0
CUST00835,2022-06-12,24,25,British Columbia,Free,0.0,1,404.39,stable,3,7,14,0,1,Friend Referral,1
CUST00836,2023-12-04,6,30,Alberta,Standard,9.99,1,508.85,stable,20,15,19,1,0,Social Media,0
CUST00837,2024-02-02,4,35,British Columbia,Standard,9.99,1,3333.14,stable,23,10,17,2,1,Organic,0
CUST00838,2024-05-02,1,41,Ontario,Standard,9.99,1,4215.97,growing,22,15,30,1,0,Social Media,0
CUST00839,2021-08-16,34,24,Ontario,Premium,19.99,2,12219.86,stable,32,12,22,0,1,App Store,0
CUST00840,2022-01-13,29,41,Ontario,Free,0.0,1,385.85,stable,9,7,1,2,0,Friend Referral,0
CUST00841,2021-02-17,40,27,Quebec,Premium,19.99,4,3265.12,growing,34,21,39,2,0,Organic,0
CUST00842,2021-11-14,31,30,Ontario,Standard,9.99,2,286.24,growing,19,15,17,1,0,Social Media,0
CUST00843,2023-11-04,7,35,Alberta,Standard,9.99,2,285.43,declining,19,10,2,0,0,Paid Ad,0
CUST00844,2022-04-13,26,29,British Columbia,Standard,9.99,2,45.24,stable,15,15,22,0,0,Friend Referral,0
CUST00845,2022-05-13,25,38,Ontario,Standard,9.99,1,102.18,growing,22,13,6,0,1,Social Media,0
CUST00846,2023-10-05,8,28,Ontario,Standard,9.99,2,612.17,growing,14,11,24,0,0,Paid Ad,0
CUST00847,2020-08-21,46,28,British Columbia,Standard,9.99,1,134.43,stable,20,10,46,1,1,Social Media,0
CUST00848,2023-01-08,17,38,Alberta,Free,0.0,1,259.06,growing,5,4,4,1,1,Friend Referral,0
CUST00849,2022-05-13,25,25,Other,Free,0.0,2,88.35,growing,9,3,29,0,1,Organic,0
CUST00850,2021-12-14,30,32,Ontario,Standard,9.99,1,790.0,declining,17,14,22,0,1,Organic,0
CUST00851,2019-11-25,55,19,Quebec,Free,0.0,2,1307.33,stable,5,2,16,1,1,Friend Referral,0
CUST00852,2019-05-29,61,43,Ontario,Standard,9.99,1,197.23,stable,16,10,7,3,1,Social Media,0
CUST00853,2020-12-19,42,39,Ontario,Free,0.0,2,138.26,growing,9,8,1,0,0,Organic,0
CUST00854,2019-09-26,57,50,British Columbia,Standard,9.99,2,761.78,stable,18,7,9,2,1,Paid Ad,0
CUST00855,2022-03-14,27,40,Other,Premium,19.99,4,4855.58,growing,31,30,1,1,1,Organic,0
CUST00856,2022-07-12,23,23,Ontario,Premium,19.99,2,3685.38,stable,32,25,10,4,0,Friend Referral,1
CUST00857,2022-07-12,23,35,Ontario,Standard,9.99,2,4563.28,growing,18,9,25,0,1,Social Media,0
CUST00858,2022-03-14,27,24,British Columbia,Standard,9.99,3,555.67,growing,18,14,90,5,0,Paid Ad,0
CUST00859,2022-03-14,27,42,Alberta,Premium,19.99,2,683.35,stable,25,15,3,2,0,Paid Ad,0
CUST00860,2018-10-01,69,23,Quebec,Standard,9.99,2,5998.71,declining,12,12,3,2,1,Social Media,1
CUST00861,2022-11-09,19,22,Ontario,Free,0.0,2,141.82,growing,4,6,24,1,0,Friend Referral,0
CUST00862,2024-03-03,3,19,Other,Premium,19.99,4,3991.52,stable,23,11,9,4,0,App Store,1
CUST00863,2018-09-01,70,27,Other,Standard,9.99,3,5975.61,stable,16,12,37,0,0,Organic,0
CUST00864,2023-02-07,16,26,Quebec,Standard,9.99,1,798.2,stable,21,14,21,2,0,Friend Referral,0
CUST00865,2021-07-17,35,22,Alberta,Free,0.0,1,249.22,declining,2,6,20,0,0,Paid Ad,1
CUST00866,2023-08-06,10,44,Quebec,Free,0.0,1,172.22,stable,8,6,1,3,0,Organic,1
CUST00867,2023-02-07,16,34,Ontario,Premium,19.99,4,2048.18,declining,33,20,0,0,0,App Store,1
CUST00868,2023-07-07,11,33,Ontario,Standard,9.99,1,3811.08,growing,16,13,5,3,0,Organic,0
CUST00869,2022-06-12,24,42,British Columbia,Free,0.0,2,348.02,declining,6,6,3,1,0,Friend Referral,0
CUST00870,2021-10-15,32,32,Other,Free,0.0,1,367.85,growing,8,5,18,1,1,Social Media,0
CUST00871,2023-05-08,13,25,Alberta,Standard,9.99,3,1486.56,growing,19,12,8,0,0,Social Media,0
CUST00872,2021-08-16,34,19,Ontario,Standard,9.99,1,7916.82,growing,16,9,11,2,1,Social Media,0
CUST00873,2020-12-19,42,25,Ontario,Free,0.0,1,64.11,growing,5,2,25,0,1,Social Media,1
CUST00874,2019-03-30,63,41,Alberta,Premium,19.99,2,1304.14,stable,31,21,9,2,1,Friend Referral,1
CUST00875,2023-12-04,6,22,Quebec,Free,0.0,2,708.3,stable,10,4,11,1,1,Social Media,1
CUST00876,2023-07-07,11,33,Ontario,Standard,9.99,2,314.05,stable,17,17,27,3,0,Social Media,0
CUST00877,2024-02-02,4,38,British Columbia,Standard,9.99,3,3204.34,growing,22,10,8,1,1,Social Media,0
CUST00878,2019-06-28,60,32,Ontario,Free,0.0,1,798.55,stable,6,5,1,2,0,Social Media,0
CUST00879,2022-06-12,24,33,Other,Premium,19.99,3,4646.15,stable,43,20,11,2,0,Friend Referral,0
CUST00880,2023-12-04,6,35,Alberta,Standard,9.99,3,3057.76,stable,14,15,12,1,0,Organic,0
CUST00881,2021-12-14,30,33,Other,Standard,9.99,2,313.57,growing,16,14,10,1,1,App Store,0
CUST00882,2022-01-13,29,42,Ontario,Free,0.0,2,67.61,growing,3,2,4,0,1,Friend Referral,1
CUST00883,2023-08-06,10,23,Alberta,Free,0.0,1,267.63,stable,4,6,3,2,1,App Store,0
CUST00884,2023-05-08,13,32,British Columbia,Free,0.0,1,7.46,declining,10,6,6,3,1,Social Media,0
CUST00885,2024-01-03,5,18,Ontario,Standard,9.99,1,90.99,stable,16,11,2,0,1,Friend Referral,0
CUST00886,2021-07-17,35,18,British Columbia,Standard,9.99,1,2789.64,growing,14,14,16,0,0,Social Media,1
CUST00887,2022-02-12,28,30,Other,Premium,19.99,4,715.87,growing,39,16,14,4,1,Organic,0
CUST00888,2021-02-17,40,34,Quebec,Standard,9.99,3,2136.97,growing,14,11,15,2,1,App Store,0
CUST00889,2021-02-17,40,42,Ontario,Premium,19.99,3,3574.03,stable,27,22,3,0,1,App Store,0
CUST00890,2022-07-12,23,47,Other,Standard,9.99,3,3566.25,stable,23,7,4,1,0,Social Media,1
CUST00891,2022-12-09,18,40,Ontario,Free,0.0,1,156.4,growing,10,2,23,0,1,Paid Ad,0
CUST00892,2021-12-14,30,36,Alberta,Free,0.0,2,382.2,stable,6,5,17,1,0,App Store,1
CUST00893,2022-06-12,24,32,Alberta,Standard,9.99,2,606.25,stable,14,13,31,0,0,Social Media,0
CUST00894,2021-07-17,35,20,Quebec,Free,0.0,2,256.95,stable,8,6,7,1,1,Social Media,0
CUST00895,2023-06-07,12,29,Quebec,Free,0.0,2,631.11,growing,10,4,11,1,0,Social Media,0
CUST00896,2024-04-02,2,40,Ontario,Standard,9.99,2,2579.13,stable,22,13,20,1,0,Social Media,0
CUST00897,2022-09-10,21,37,Other,Premium,19.99,4,39.19,stable,21,20,54,2,1,Social Media,0
CUST00898,2018-09-01,70,21,Ontario,Free,0.0,1,823.03,declining,8,3,68,1,1,Social Media,0
CUST00899,2021-09-15,33,35,British Columbia,Standard,9.99,3,62.17,declining,21,16,106,0,0,Organic,0
CUST00900,2023-10-05,8,34,Ontario,Premium,19.99,4,4238.36,growing,24,21,33,4,0,Social Media,1
CUST00901,2019-01-29,65,33,Ontario,Standard,9.99,1,1380.84,growing,15,9,15,2,1,Social Media,0
CUST00902,2020-09-20,45,30,British Columbia,Free,0.0,2,152.29,stable,9,3,0,2,0,Social Media,1
CUST00903,2018-11-30,67,35,Alberta,Free,0.0,2,147.05,stable,5,7,18,4,1,Organic,0
CUST00904,2021-12-14,30,35,Ontario,Standard,9.99,3,5452.54,declining,17,13,4,0,1,Friend Referral,0
CUST00905,2019-04-29,62,26,Ontario,Standard,9.99,2,7530.16,stable,19,11,0,0,1,Social Media,1
CUST00906,2022-10-10,20,34,Quebec,Premium,19.99,2,2870.41,declining,29,27,17,2,0,App Store,1
CUST00907,2022-12-09,18,29,Quebec,Standard,9.99,1,581.24,stable,17,17,21,1,0,Paid Ad,1
CUST00908,2022-10-10,20,20,Ontario,Free,0.0,2,724.79,declining,9,6,16,2,1,Organic,0
CUST00909,2019-08-27,58,27,Quebec,Free,0.0,1,771.64,stable,10,4,6,2,1,Social Media,0
CUST00910,2021-11-14,31,20,Ontario,Standard,9.99,1,250.22,stable,21,7,10,1,1,Friend Referral,0
CUST00911,2021-11-14,31,37,Ontario,Free,0.0,1,1576.94,stable,4,7,40,0,0,Social Media,1
CUST00912,2023-12-04,6,33,British Columbia,Free,0.0,2,191.48,declining,11,5,19,0,0,Organic,1
CUST00913,2022-11-09,19,28,Alberta,Standard,9.99,3,15834.66,growing,18,11,10,0,0,Organic,1
CUST00914,2021-12-14,30,40,Ontario,Free,0.0,2,565.77,declining,10,11,13,1,1,Social Media,0
CUST00915,2023-07-07,11,31,British Columbia,Free,0.0,1,710.25,stable,3,2,39,0,1,Social Media,1
CUST00916,2019-06-28,60,20,Quebec,Standard,9.99,1,4.37,stable,21,13,7,2,0,Paid Ad,0
CUST00917,2024-03-03,3,27,Quebec,Free,0.0,2,39.85,declining,7,3,1,2,1,Social Media,0
CUST00918,2022-08-11,22,42,British Columbia,Free,0.0,1,831.73,declining,5,3,5,2,1,Friend Referral,1
CUST00919,2022-02-12,28,26,Ontario,Standard,9.99,1,2204.86,declining,21,21,8,4,1,Social Media,0
CUST00920,2023-04-08,14,32,Quebec,Premium,19.99,4,8451.95,growing,37,22,4,2,1,Social Media,0
CUST00921,2022-07-12,23,36,Alberta,Free,0.0,1,162.77,declining,6,5,11,0,1,Organic,0
CUST00922,2024-05-02,1,35,Ontario,Standard,9.99,1,1168.62,stable,13,14,5,1,1,App Store,1
CUST00923,2022-07-12,23,48,Ontario,Standard,9.99,2,1361.79,stable,12,5,1,1,1,Organic,0
CUST00924,2021-10-15,32,22,Quebec,Standard,9.99,3,748.28,declining,17,10,3,6,1,Organic,0
CUST00925,2022-10-10,20,23,Quebec,Premium,19.99,2,6521.59,growing,33,19,37,1,1,Social Media,0
CUST00926,2022-11-09,19,22,Alberta,Standard,9.99,2,764.12,growing,10,7,14,0,0,Organic,0
CUST00927,2021-07-17,35,28,Quebec,Premium,19.99,2,21253.13,stable,40,13,5,1,1,Organic,0
CUST00928,2022-09-10,21,38,British Columbia,Free,0.0,2,919.19,growing,9,7,6,1,0,Friend Referral,0
CUST00929,2024-02-02,4,23,Quebec,Free,0.0,1,515.96,stable,7,4,10,2,1,Social Media,0
CUST00930,2022-04-13,26,38,Ontario,Premium,19.99,3,7574.45,growing,36,21,16,1,0,Social Media,0
CUST00931,2023-02-07,16,31,Ontario,Standard,9.99,2,4555.45,growing,21,9,13,2,0,App Store,1
CUST00932,2024-05-02,1,23,Alberta,Free,0.0,2,492.4,stable,15,6,40,0,0,App Store,0
CUST00933,2022-07-12,23,18,Alberta,Standard,9.99,2,1422.96,stable,17,7,14,0,0,Social Media,1
CUST00934,2022-09-10,21,20,Quebec,Premium,19.99,4,2589.21,growing,22,20,36,1,0,Friend Referral,0
CUST00935,2024-01-03,5,26,Ontario,Premium,19.99,2,4900.59,growing,32,25,0,0,0,Organic,0
CUST00936,2022-09-10,21,29,Quebec,Free,0.0,2,426.25,stable,10,6,33,0,0,App Store,1
CUST00937,2022-08-11,22,40,Quebec,Premium,19.99,4,1177.51,declining,36,14,19,2,0,Friend Referral,0
CUST00938,2022-09-10,21,36,British Columbia,Free,0.0,2,552.05,declining,8,6,2,1,1,Friend Referral,1
CUST00939,2023-07-07,11,25,Quebec,Free,0.0,1,497.02,growing,10,6,4,1,0,Friend Referral,0
CUST00940,2020-02-23,52,33,Ontario,Standard,9.99,3,581.86,stable,17,13,11,1,1,Friend Referral,1
CUST00941,2023-02-07,16,42,Ontario,Free,0.0,1,389.53,growing,4,4,2,2,1,Friend Referral,0
CUST00942,2021-11-14,31,44,Alberta,Free,0.0,2,46.32,stable,9,5,23,0,0,Social Media,0
CUST00943,2020-11-19,43,28,Other,Standard,9.99,1,2070.11,declining,13,15,23,0,0,Social Media,1
CUST00944,2022-06-12,24,37,Alberta,Free,0.0,1,783.18,stable,7,4,5,1,0,App Store,0
CUST00945,2020-09-20,45,40,Quebec,Free,0.0,1,149.64,stable,5,8,1,1,1,Social Media,0
CUST00946,2022-04-13,26,20,Ontario,Free,0.0,2,208.25,growing,8,5,67,1,1,Organic,0
CUST00947,2022-10-10,20,27,Ontario,Standard,9.99,1,1808.73,declining,21,11,4,0,0,Friend Referral,0
CUST00948,2018-10-01,69,46,Ontario,Standard,9.99,3,2145.21,stable,20,13,1,0,0,Paid Ad,0
CUST00949,2024-02-02,4,28,Quebec,Standard,9.99,3,132.09,stable,17,14,6,1,1,Social Media,0
CUST00950,2019-05-29,61,18,British Columbia,Standard,9.99,3,363.03,stable,15,9,52,2,0,App Store,0
CUST00951,2022-07-12,23,30,British Columbia,Standard,9.99,1,716.07,growing,19,11,23,0,1,Social Media,0
CUST00952,2021-11-14,31,38,Other,Premium,19.99,2,5535.45,declining,33,21,9,1,0,Friend Referral,0
CUST00953,2020-08-21,46,31,British Columbia,Free,0.0,2,156.47,growing,7,5,5,0,0,App Store,1
CUST00954,2023-02-07,16,36,Ontario,Free,0.0,2,213.55,stable,4,6,8,2,0,App Store,1
CUST00955,2021-02-17,40,37,Ontario,Premium,19.99,3,10592.91,stable,38,15,0,1,1,App Store,1
CUST00956,2021-08-16,34,28,Ontario,Standard,9.99,1,591.83,growing,18,13,19,3,0,Organic,0
CUST00957,2021-07-17,35,27,British Columbia,Premium,19.99,3,2350.45,growing,33,23,1,2,0,Organic,0
CUST00958,2022-11-09,19,32,Quebec,Standard,9.99,1,5946.53,stable,24,9,10,2,0,Social Media,0
CUST00959,2024-04-02,2,32,British Columbia,Standard,9.99,3,2018.22,stable,22,9,12,2,0,App Store,0
CUST00960,2022-03-14,27,31,Alberta,Standard,9.99,2,338.97,growing,9,6,0,1,1,App Store,0
CUST00961,2024-04-02,2,31,Ontario,Standard,9.99,2,2562.06,growing,12,11,58,0,0,Organic,1
CUST00962,2023-10-05,8,25,British Columbia,Standard,9.99,3,2560.42,declining,17,11,5,0,1,Organic,0
CUST00963,2023-10-05,8,36,Quebec,Standard,9.99,3,2196.05,declining,19,11,1,1,0,App Store,0
CUST00964,2022-02-12,28,35,Ontario,Standard,9.99,3,289.41,declining,21,14,28,1,1,Friend Referral,0
CUST00965,2023-03-09,15,21,Ontario,Premium,19.99,3,10818.68,stable,39,19,2,0,1,Friend Referral,0
CUST00966,2021-09-15,33,28,British Columbia,Free,0.0,2,2263.44,stable,11,2,0,0,1,App Store,0
CUST00967,2023-08-06,10,31,Ontario,Free,0.0,1,310.28,growing,11,4,10,0,1,Social Media,0
CUST00968,2022-05-13,25,27,Alberta,Standard,9.99,3,2129.42,growing,21,14,2,1,0,Organic,0
CUST00969,2020-07-22,47,35,Ontario,Standard,9.99,3,1415.32,declining,23,17,60,1,1,App Store,0
CUST00970,2023-03-09,15,30,Ontario,Premium,19.99,2,4317.4,declining,27,25,0,1,1,Organic,0
CUST00971,2023-11-04,7,32,Ontario,Free,0.0,1,98.16,declining,10,4,0,1,0,Organic,0
CUST00972,2023-09-05,9,28,British Columbia,Standard,9.99,1,225.1,stable,17,12,26,1,0,Social Media,1
CUST00973,2023-06-07,12,18,Ontario,Standard,9.99,2,6963.12,declining,16,9,4,2,0,Social Media,0
CUST00974,2020-11-19,43,18,British Columbia,Standard,9.99,3,445.41,declining,12,5,36,4,1,Social Media,1
CUST00975,2020-06-22,48,35,Ontario,Premium,19.99,3,688.2,stable,23,22,5,0,0,Friend Referral,0
CUST00976,2023-02-07,16,32,Ontario,Free,0.0,2,377.63,growing,6,8,1,1,1,Paid Ad,0
CUST00977,2021-04-18,38,34,Ontario,Standard,9.99,1,1592.36,stable,22,11,0,2,0,Organic,0
CUST00978,2023-06-07,12,31,Ontario,Premium,19.99,3,5831.58,growing,36,26,4,1,1,App Store,0
CUST00979,2018-10-01,69,32,Quebec,Premium,19.99,2,8884.47,declining,27,29,9,0,1,Organic,0
CUST00980,2023-07-07,11,37,British Columbia,Standard,9.99,3,1673.79,stable,17,14,0,1,1,Organic,0
